continuity_mse,lambda_1,lambda_1_abs_error,lambda_2,lambda_2_abs_error,model,n_obs,noise_std,pde_residual_mse,peak_gpu_mb,rel_l2_p,rel_l2_u,rel_l2_v,run_name,steps,train_seconds,train_t_max
0.1599993258714676,0.3001960813999176,0.6998039186000824,0.013733195140957832,0.003733195140957832,fourier,5000,0.0,2.9145007133483887,91.75732421875,0.07653208076953888,0.112605981528759,0.10528624802827835,ablate_fourier_depth3,3000,60.5453211000131,1.0
0.1214429959654808,0.34510037302970886,0.6548996269702911,0.016421573236584663,0.006421573236584663,fourier,5000,0.0,2.8589415550231934,138.26025390625,0.07388899475336075,0.08279220759868622,0.07793266326189041,ablate_fourier_depth5,3000,80.33229730001767,1.0
0.22374162077903748,0.33353379368782043,0.6664662063121796,0.013385173864662647,0.003385173864662647,fourier,5000,0.0,4.883911609649658,208.0146484375,0.09224211424589157,0.16178995370864868,0.11672324687242508,ablate_fourier_depth8,3000,108.57526670000516,1.0
0.004865553230047226,0.5471234321594238,0.45287656784057617,0.014679418876767159,0.004679418876767158,siren,5000,0.0,0.08010634779930115,74.9990234375,0.031375836580991745,0.018918635323643684,0.020718466490507126,ablate_siren_depth3,3000,40.54001029999927,1.0
0.009079094976186752,0.5051984786987305,0.49480152130126953,0.007545043248683214,0.002454956751316786,siren,5000,0.0,0.2240837961435318,116.376953125,0.9996845722198486,1.0012942552566528,1.001776099205017,ablate_siren_depth5,3000,54.82710270001553,1.0
0.9064295291900635,0.48836618661880493,0.5116338133811951,0.0025547214318066835,0.007445278568193317,siren,5000,0.0,227.56793212890625,178.44384765625,0.9999434947967529,1.0070219039916992,1.0032453536987305,ablate_siren_depth8,3000,76.55535520002013,1.0
7.964657561387867e-05,0.9855010509490967,0.01449894905090332,0.008639181964099407,0.001360818035900593,deep_fcn,5000,0.0,0.0004394241841509938,275.61572265625,0.07502848654985428,0.026792919263243675,0.018797824159264565,arch_deep_fcn,4000,85.2592747999879,1.0
0.0005222413456067443,0.9901872873306274,0.009812712669372559,0.008658654056489468,0.0013413459435105326,fcn,5000,0.0,0.0010144494008272886,211.11279296875,0.06507702171802521,0.04221884533762932,0.0573519691824913,arch_fcn,4000,70.35730980001972,1.0
,,,,,fno,5000,0.0,,69.01318359375,0.03144626319408417,0.020014315843582153,0.020435389131307602,arch_fno,4000,21.749649100005627,1.0
0.04463304579257965,0.36994272470474243,0.6300572752952576,0.018642811104655266,0.008642811104655266,fourier,5000,0.0,1.2690792083740234,304.34765625,0.07493330538272858,0.05758480355143547,0.05694177374243736,arch_fourier,4000,116.93503039999632,1.0
2.0724997739307582e-05,0.9968590140342712,0.0031409859657287598,0.010290169157087803,0.0002901691570878027,residual,5000,0.0,6.433730595745146e-05,243.3642578125,0.030118446797132492,0.0109762754291296,0.008377850987017155,arch_residual,4000,81.75747939999565,1.0
0.0032304676715284586,0.6444283723831177,0.3555716276168823,0.014769691042602062,0.004769691042602062,siren,5000,0.0,0.051018912345170975,132.2333984375,0.03481695055961609,0.017553547397255898,0.019374504685401917,arch_siren,4000,52.42600000000675,1.0
0.00027111038798466325,0.9277376532554626,0.07226234674453735,0.008294067345559597,0.0017059326544404032,fcn,1000,0.0,0.000889702932909131,207.88427734375,0.07349977642297745,0.034759633243083954,0.05205187946557999,data_fcn_n1000,3000,52.41772920000949,1.0
0.0002964308368973434,0.9483329653739929,0.05166703462600708,0.008293751627206802,0.0017062483727931978,fcn,10000,0.0,0.0009543090127408504,208.16064453125,0.08122719079256058,0.055130891501903534,0.03794357553124428,data_fcn_n10000,3000,53.102188499993645,1.0
0.0003849174827337265,0.9506730437278748,0.049326956272125244,0.00839641597121954,0.0016035840287804606,fcn,2500,0.0,0.0012989663518965244,207.98876953125,0.06483921408653259,0.03912373259663582,0.06772641092538834,data_fcn_n2500,3000,52.6895366999961,1.0
0.00044767383951693773,0.9436859488487244,0.056314051151275635,0.009231404401361942,0.0007685955986380579,fcn,500,0.0,0.001748755224980414,206.37451171875,0.09978105872869492,0.0646277666091919,0.06745892018079758,data_fcn_n500,3000,52.48624820000259,1.0
0.00015672875451855361,0.9499151706695557,0.050084829330444336,0.009578063152730465,0.00042193684726953527,fcn,5000,0.0,0.0004673652583733201,208.04638671875,0.04233520105481148,0.028247088193893433,0.023674095049500465,data_fcn_n5000,3000,53.804967200005194,1.0
0.7269216775894165,0.1701156497001648,0.8298843502998352,0.007190829608589411,0.0028091703914105894,fourier,1000,0.0,9.791788101196289,297.85693359375,0.26691436767578125,0.45219796895980835,0.5438525080680847,data_fourier_n1000,3000,87.60933659999864,1.0
0.04765304550528526,0.30446192622184753,0.6955380737781525,0.020447220653295517,0.010447220653295517,fourier,10000,0.0,1.4278063774108887,298.2080078125,0.08687247335910797,0.07643384486436844,0.07024533301591873,data_fourier_n10000,3000,88.70271009998396,1.0
0.2197764813899994,0.2189348340034485,0.7810651659965515,0.008493684232234955,0.0015063157677650454,fourier,2500,0.0,4.109434127807617,298.0361328125,0.13892611861228943,0.17191563546657562,0.15623734891414642,data_fourier_n2500,3000,88.46599840000272,1.0
1.5895156860351562,0.16333578526973724,0.8366642147302628,0.006328239105641842,0.0036717608943581583,fourier,500,0.0,18.93069839477539,294.791015625,0.35927096009254456,1.0265308618545532,1.0767724514007568,data_fourier_n500,3000,88.24745629998506,1.0
0.06791703402996063,0.2044321596622467,0.7955678403377533,0.015653841197490692,0.005653841197490692,fourier,5000,0.0,1.8132418394088745,298.09375,0.10736172646284103,0.08815354853868484,0.08878672122955322,data_fourier_n5000,3000,88.98199490000843,1.0
2.7164282073499635e-05,0.9963548183441162,0.003645181655883789,0.010597518645226955,0.0005975186452269552,residual,1000,0.0,0.00013702927390113473,239.6240234375,0.020290600135922432,0.014635912142693996,0.015152529813349247,data_residual_n1000,3000,60.9861240000173,1.0
1.8507635104469955e-05,0.9956851005554199,0.004314899444580078,0.010850230231881142,0.0008502302318811415,residual,10000,0.0,7.151448517106473e-05,239.912109375,0.017516713589429855,0.009726759046316147,0.0068163215182721615,data_residual_n10000,3000,61.41782719999901,1.0
1.8565306163509376e-05,0.9964334964752197,0.0035665035247802734,0.010796142742037773,0.0007961427420377729,residual,2500,0.0,8.40993452584371e-05,239.740234375,0.03162481635808945,0.008346838876605034,0.007504185661673546,data_residual_n2500,3000,61.47167920001084,1.0
5.384681935538538e-05,0.9968284368515015,0.003171563148498535,0.010093221440911293,9.322144091129282e-05,residual,500,0.0,0.0010635963408276439,237.8701171875,0.023628700524568558,0.05074898898601532,0.023127708584070206,data_residual_n500,3000,60.79725350000081,1.0
1.7356946045765653e-05,0.9961338043212891,0.0038661956787109375,0.010820076800882816,0.0008200768008828161,residual,5000,0.0,0.00012982089538127184,239.7978515625,0.021773267537355423,0.015319577418267727,0.007811298593878746,data_residual_n5000,3000,61.25599879998481,1.0
0.010015156120061874,0.5378372669219971,0.46216273307800293,0.016125233843922615,0.006125233843922615,siren,1000,0.0,0.10140082240104675,129.0048828125,0.14009201526641846,0.03863952308893204,0.04040222987532616,data_siren_n1000,3000,39.73821310000494,1.0
0.0025280562695115805,0.6344567537307739,0.3655432462692261,0.01593722030520439,0.005937220305204391,siren,10000,0.0,0.04965919256210327,129.28125,0.03139893710613251,0.016594579443335533,0.016077948734164238,data_siren_n10000,3000,39.749497899989365,1.0
0.005179570522159338,0.6018783450126648,0.3981216549873352,0.01640128530561924,0.00640128530561924,siren,2500,0.0,0.07883645594120026,129.109375,0.06825972348451614,0.025288064032793045,0.024610256776213646,data_siren_n2500,3000,39.45897999999579,1.0
0.01864137314260006,0.49481701850891113,0.5051829814910889,0.01610247977077961,0.0061024797707796095,siren,500,0.0,0.1307508647441864,127.4951171875,0.25609728693962097,0.06966231763362885,0.06288681924343109,data_siren_n500,3000,39.92864759999793,1.0
0.003398398868739605,0.6274804472923279,0.3725195527076721,0.016492625698447227,0.006492625698447227,siren,5000,0.0,0.055556416511535645,129.1669921875,0.04051616042852402,0.018046477809548378,0.017885733395814896,data_siren_n5000,3000,39.855717500002356,1.0
0.0002057738311123103,0.9522175788879395,0.04778242111206055,0.008934617973864079,0.0010653820261359217,fcn,5000,0.0,0.0007846803637221456,211.11279296875,0.07889354228973389,0.03931690379977226,0.033278778195381165,noise_fcn_0,3000,52.60734200000297,1.0
0.00019446868100203574,0.9591363668441772,0.040863633155822754,0.009621305391192436,0.000378694608807564,fcn,5000,0.01,0.000571159936953336,211.17041015625,0.06443342566490173,0.031230611726641655,0.03551464155316353,noise_fcn_0p01,3000,52.50102249998599,1.0
0.0007568416185677052,0.9564222693443298,0.043577730655670166,0.008873765356838703,0.001126234643161297,fcn,5000,0.05,0.0028798202984035015,211.17041015625,0.12390856444835663,0.1107221469283104,0.06720200926065445,noise_fcn_0p05,3000,52.86554369999794,1.0
0.0002564090536907315,0.9559769630432129,0.04402303695678711,0.008586475625634193,0.0014135243743658068,fcn,5000,0.1,0.0010953749297186732,211.17041015625,0.07537128031253815,0.04518993943929672,0.03795042261481285,noise_fcn_0p1,3000,53.5126556000032,1.0
0.06774701178073883,0.2660379409790039,0.7339620590209961,0.017868945375084877,0.007868945375084877,fourier,5000,0.0,1.7843518257141113,304.34765625,0.10319042205810547,0.08873897790908813,0.08398328721523285,noise_fourier_0,3000,87.8707843000011,1.0
0.062531977891922,0.27951785922050476,0.7204821407794952,0.018947990611195564,0.008947990611195564,fourier,5000,0.01,1.6580637693405151,304.4052734375,0.10002955794334412,0.08685845136642456,0.08183645457029343,noise_fourier_0p01,3000,88.16739680001047,1.0
0.06297409534454346,0.286965548992157,0.713034451007843,0.019462434574961662,0.009462434574961662,fourier,5000,0.05,1.6938037872314453,304.4052734375,0.09894561022520065,0.08351518213748932,0.07907649874687195,noise_fourier_0p05,3000,88.69185619999189,1.0
0.06879383325576782,0.27799394726753235,0.7220060527324677,0.01869685761630535,0.008696857616305351,fourier,5000,0.1,1.788671612739563,304.4052734375,0.10197671502828598,0.08768761903047562,0.08668379485607147,noise_fourier_0p1,3000,88.94630089998827,1.0
5.000741657568142e-05,0.9950290322303772,0.004970967769622803,0.010917534120380878,0.0009175341203808782,residual,5000,0.0,0.00026555563090369105,243.3642578125,0.04346407949924469,0.020946243777871132,0.01817704737186432,noise_residual_0,3000,61.270242400001734,1.0
1.8197562894783914e-05,0.99519944190979,0.004800558090209961,0.010846099816262722,0.0008460998162627218,residual,5000,0.01,7.046398241072893e-05,243.421875,0.008992976509034634,0.007862022146582603,0.008089848794043064,noise_residual_0p01,3000,61.3872956999985,1.0
2.3642416635993868e-05,0.9975481033325195,0.0024518966674804688,0.01053080428391695,0.00053080428391695,residual,5000,0.05,0.000152040331158787,243.421875,0.024723421782255173,0.018014883622527122,0.010434859432280064,noise_residual_0p05,3000,61.60731239998131,1.0
4.813069972442463e-05,0.9992249011993408,0.0007750988006591797,0.010227338410913944,0.00022733841091394404,residual,5000,0.1,0.00023480108939111233,243.421875,0.04770154133439064,0.01958504505455494,0.01991490088403225,noise_residual_0p1,3000,60.7114740999823,1.0
0.003681768197566271,0.6121528148651123,0.3878471851348877,0.016267484053969383,0.006267484053969383,siren,5000,0.0,0.05971436947584152,132.2333984375,0.04385612532496452,0.019590845331549644,0.019359054043889046,noise_siren_0,3000,39.827972600003704,1.0
0.003793151816353202,0.6177202463150024,0.38227975368499756,0.016236644238233566,0.006236644238233566,siren,5000,0.01,0.06081405282020569,132.291015625,0.040972813963890076,0.019562920555472374,0.019342871382832527,noise_siren_0p01,3000,39.799222800007556,1.0
0.009513519704341888,0.6089286804199219,0.3910713195800781,0.01579178124666214,0.00579178124666214,siren,5000,0.05,0.09996610879898071,132.291015625,0.05677412077784538,0.0305461622774601,0.031088242307305336,noise_siren_0p05,3000,39.72752699998091,1.0
0.033465296030044556,0.5840880870819092,0.4159119129180908,0.014023282565176487,0.004023282565176487,siren,5000,0.1,0.22332298755645752,132.291015625,0.09350451081991196,0.05281582102179527,0.05352926626801491,noise_siren_0p1,3000,39.82612730000983,1.0
,,,,,fno,4096,0.0,,55.79638671875,0.11417199671268463,0.08043601363897324,0.07864154130220413,resolution_fno_g24,3000,16.313947600021493,1.0
,,,,,fno,4096,0.0,,56.91259765625,0.06865528225898743,0.04869147390127182,0.047761786729097366,resolution_fno_g32,3000,16.24648120001075,1.0
,,,,,fno,4096,0.0,,69.01318359375,0.028621774166822433,0.02008233591914177,0.019991297274827957,resolution_fno_g48,3000,16.42087340002763,1.0
,,,,,fno,4096,0.0,,83.9873046875,0.007272677030414343,0.005398347042500973,0.005848847795277834,resolution_fno_g64,3000,16.223351399996318,1.0
0.0048181163147091866,0.7803937196731567,0.21960628032684326,0.00832908321171999,0.0016709167882800104,fcn,5000,0.0,0.007233113050460815,211.11279296875,0.18737398087978363,0.07017474621534348,0.07345107942819595,time_fcn_0p35,3000,52.794599099986954,0.35
0.0010591823374852538,0.8847103714942932,0.11528962850570679,0.008585965260863304,0.001414034739136696,fcn,5000,0.0,0.0024316483177244663,211.11279296875,0.09564986824989319,0.04224675893783569,0.04349431395530701,time_fcn_0p5,3000,53.27950279999641,0.5
0.000549041316844523,0.9044715166091919,0.0955284833908081,0.008803323842585087,0.0011966761574149134,fcn,5000,0.0,0.0010633788770064712,211.11279296875,0.07574310153722763,0.0466066338121891,0.04547594487667084,time_fcn_0p75,3000,53.11329090001527,0.75
0.0002057738311123103,0.9522175788879395,0.04778242111206055,0.008934617973864079,0.0010653820261359217,fcn,5000,0.0,0.0007846803637221456,211.11279296875,0.07889354228973389,0.03931690379977226,0.033278778195381165,time_fcn_1,3000,52.98115519998828,1.0
0.04351348429918289,0.41267281770706177,0.5873271822929382,0.01236084196716547,0.00236084196716547,fourier,5000,0.0,11.485952377319336,304.34765625,0.08447711169719696,0.13420811295509338,0.11589322239160538,time_fourier_0p35,3000,88.16844939999282,0.35
0.05426916480064392,0.3271942436695099,0.6728057563304901,0.011445707641541958,0.0014457076415419576,fourier,5000,0.0,1.797307014465332,304.34765625,0.11783655732870102,0.08413899689912796,0.08510471135377884,time_fourier_0p5,3000,88.47144839999964,0.5
0.052311334758996964,0.33605051040649414,0.6639494895935059,0.011368093080818653,0.001368093080818653,fourier,5000,0.0,1.7698677778244019,304.34765625,0.09911046177148819,0.07383309304714203,0.07169569283723831,time_fourier_0p75,3000,88.66302899998846,0.75
0.06774701178073883,0.2660379409790039,0.7339620590209961,0.017868945375084877,0.007868945375084877,fourier,5000,0.0,1.7843518257141113,304.34765625,0.10319042205810547,0.08873897790908813,0.08398328721523285,time_fourier_1,3000,88.3170417000074,1.0
0.00032846612157300115,0.9758613109588623,0.024138689041137695,0.013784343376755714,0.003784343376755714,residual,5000,0.0,0.00374819478020072,243.3642578125,0.0856931209564209,0.021192720159888268,0.018790485337376595,time_residual_0p35,3000,61.17731249998906,0.35
0.00011122491559945047,0.9892444610595703,0.010755538940429688,0.013176406733691692,0.003176406733691692,residual,5000,0.0,0.0013545325491577387,243.3642578125,0.03364844620227814,0.011594068259000778,0.011121286079287529,time_residual_0p5,3000,61.737134199996945,0.5
2.4711243895580992e-05,0.994362473487854,0.005637526512145996,0.011277545243501663,0.001277545243501663,residual,5000,0.0,0.00012191185669507831,243.3642578125,0.018339695408940315,0.009021427482366562,0.008107385598123074,time_residual_0p75,3000,61.454807200003415,0.75
5.000741657568142e-05,0.9950290322303772,0.004970967769622803,0.010917534120380878,0.0009175341203808782,residual,5000,0.0,0.00026555563090369105,243.3642578125,0.04346407949924469,0.020946243777871132,0.01817704737186432,time_residual_1,3000,60.976184700004524,1.0
0.08126844465732574,0.671899676322937,0.328100323677063,0.016456792131066322,0.006456792131066322,siren,5000,0.0,1.9048994779586792,132.2333984375,0.5501348376274109,0.48073020577430725,0.4715178906917572,time_siren_0p35,3000,39.70447149997926,0.35
0.05668880417943001,0.661477267742157,0.338522732257843,0.01591102033853531,0.005911020338535309,siren,5000,0.0,0.7049028277397156,132.2333984375,0.32142922282218933,0.22503314912319183,0.2069542557001114,time_siren_0p5,3000,39.63526010001078,0.5
0.006419285666197538,0.7007728219032288,0.29922717809677124,0.01634642481803894,0.00634642481803894,siren,5000,0.0,0.09323802590370178,132.2333984375,0.03520927578210831,0.020089484751224518,0.01924719475209713,time_siren_0p75,3000,39.49036760002491,0.75
0.003681768197566271,0.6121528148651123,0.3878471851348877,0.016267484053969383,0.006267484053969383,siren,5000,0.0,0.05971436947584152,132.2333984375,0.04385612532496452,0.019590845331549644,0.019359054043889046,time_siren_1,3000,40.0223110000079,1.0
